material_id	avg_cost	ctr	cvr	ecpm	deep_convert_rate	pay_rate	first_day_roi	valid_play_rate	finish_play_rate	label_ids	v_resolution_id	duration	r_frame_rate	display_type	path
161564	265.820000000	0.0075	0.0429	0.0003	0.0000	0.0000	0.000000000				2	29	25	horizontal	video/20210907/3a1dd7755d85483c5b5c8ad7ee3d3906.mp4
161565	109.546666666	0.0121	0.0304	0.0004	0.0000	0.1176	0.019778481	0.0081	0.0369		4	29	25	vertical	video/20210907/45d31ef93125e2d56cb6b7a81e3877cb.mp4
161566	82.872500000	0.0056	0.0213	0.0001	0.0000		0.000000000	0.0312	0.0287	697,356,358,360,362,364,366,368,370,372,471,420,455,438,475	4	16	25	vertical	video/20210907/e1c45358bbb7a1d33f1ec694a3f00bf1.mp4
161567	169.121956521	0.0116	0.0004	0.0000	0.0000	0.0186	0.000899788	0.0365	0.0299	697,356,358,360,362,364,366,370,368,372,471,420,455,438,475	4	23	25	vertical	video/20210907/2e44f7332a46e463cebeb9493242db66.mp4
161569	38.528000000	0.0020	0.0000	0.0000	0.0000		0.000000000	0.0703	0.0204	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,220,259,261,300,265,270,328,329,330,337	4	37	30	vertical	video/20210907/32e7fa676c65f17c6fd8c555d19e7d41.mp4
161570	32.154545454	0.0063	0.1667	0.0011	0.0000	0.0870	0.050890585	0.1105	0.0364	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	40	24	vertical	video/20210907/05437c9309b854235bfcfa7999b31984.mp4
161571	33.387857142	0.0063	0.0500	0.0003	0.0100	0.0597	0.025672293	0.0554	0.1066	196,199,201,241,242,239,244,205,207,211,209,216,217,214,219,317,305,300,265,270,328,329,330,337	4	42	30	vertical	video/20210907/3763baa25267262f4b3041b87303e3d9.mp4
161572	83.040714285	0.0079	0.0794	0.0006	0.0000	0.0671	0.056770775	0.1675	0.0646	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	43	30	vertical	video/20210907/eb8d18c534b2d0064f8e798b4909fbda.mp4
161573	50.175882352	0.0067	0.0529	0.0004	0.0000	0.2368	0.180541390	0.0957	0.0925	196,199,201,241,242,239,244,205,207,209,216,217,214,219,317,305,300,265,270,328,329,330,337,211	4	50	30	vertical	video/20210907/650498dd5a5a7aac6a346f65e6a446b3.mp4
161574	160.041219948	0.0079	0.0485	0.0004	0.0003	0.0983	0.096618331	0.0922	0.0564	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	54	30	vertical	video/20210907/66395f9a9a46331f80b321da137de9a7.mp4
161575	31.832777777	0.0065	0.1017	0.0007	0.0000		0.000000000	0.0170	0.0472	196,199,201,241,242,239,244,205,207,209,211,217,216,214,219,317,305,300,265,270,328,329,330,337	4	53	30	vertical	video/20210907/bc116d3d167a143d0e7e0462cddace4b.mp4
161578	46.022066115	0.0075	0.0038	0.0000	0.0000	0.0000	0.000000000	0.0475	0.0397	352,356,360,358,362,364,366,368,370,372,468,420,452,442,432,475	4	25	25	vertical	video/20210907/dcaef43b745d7cc91c703c2d2eabedba.mp4
161579	65.322000000	0.0150	0.0050	0.0001	0.0000		0.000000000			352,356,360,358,362,364,366,368,370,372,468,420,452,442,432,475	2	25	25	horizontal	video/20210907/111c3bf25f497b2ecac1610a81b699ca.mp4
161587	76.220500000	0.0000				0.1095	0.106270623	0.1104		195,199,201,704,205,231,209,221,708,319,300,265,270,670,337,330,312	4	26	30	vertical	video/20210907/57c017d87c991184272255339d8803a9.mp4
161588	41.680000000	0.0000				0.1379	0.095969290	0.0855		195,199,201,704,205,231,209,221,708,319,300,265,270,670,337,330,312	4	26	30	vertical	video/20210907/b044f822a2650dd888bb3c63ae3b4b4a.mp4
161589	105.139744680	0.0024	0.1429	0.0003	0.0238	0.1264	0.746321815	0.0673		195,199,201,704,205,231,209,221,708,319,300,265,270,670,337,330,312	4	26	30	vertical	video/20210907/476ed5978660e3b5a0987efad636880e.mp4
161595	408.132873563	0.0129	0.0485	0.0006	0.0000	0.0532	0.104681933	0.0612	0.0459	499,503,505,556,509,511,540,515,517,529,521,632,622,615,580,582,657	2	29	25	horizontal	video/20210908/9394c721c78116f6784045cf20b21a6c.mp4
161598	188.794318181	0.0041	0.0045	0.0000	0.0000	0.0833	0.001564955	0.0664	0.0612	352,356,358,360,362,364,384,368,370,372,472,420,456,438,475	4	26	25	vertical	video/20210908/04e222d2e8cd46e7ff312453b7917aab.mp4
161600	41.959333333	0.0124	0.0000	0.0000	0.0000		0.000000000			352,356,358,360,362,364,384,368,370,372,472,420,456,438,475	2	26	25	horizontal	video/20210908/710cbd1786cad7cbb6c1016c9f8c5ba4.mp4
161609	28.160000000	0.0031	0.1250	0.0004	0.0000		0.000000000			352,412,358,360,362,364,366,368,370,372,473,420,457,425,490	12	26	30	vertical	video/20210908/c031580785a6c5b7bbed252fe02265f4.mp4
161611	84.621333333	0.0085	0.0023	0.0000	0.0000		0.000000000	0.0169	0.0147	352,412,358,360,362,364,366,368,370,372,473,420,457,425,490	4	26	30	vertical	video/20210908/c3e9339f6a7bffdaa9e016f56c9df478.mp4
161613	47.192142857	0.0064	0.0142	0.0001	0.0000	0.2500	0.022703537	0.0081	0.0132	352,697,358,360,412,362,364,366,368,370,372,473,420,457,425,490	4	26	30	vertical	video/20210908/a306a24c672e718c834463ca50524fb9.mp4
161616	84.776666666	0.0124	0.0364	0.0005	0.0000	0.0203	0.011140382	0.1508	0.0957	499,503,505,507,509,511,513,515,517,519,521,634,621,614,580,582,637	4	32	30	vertical	video/20210908/3fcda793cfb74cfe8ba3c21b3af8c1ec.mp4
161617	278.575863192	0.0083	0.0018	0.0000	0.0000	0.0533	0.005928244	0.0896	0.0733	351,356,358,360,362,364,366,368,372,370,471,420,455,438,475	4	33	25	vertical	video/20210908/d64c850917cc15fb0b414f0b23457a28.mp4
161618	60.518461538	0.0162	0.0160	0.0003	0.0000	0.1800	0.200828736	0.1120	0.3108	195,199,201,665,205,207,209,221,220,214,315,306,300,289,270,330,337	4	35	30	vertical	video/20210908/41b9c68af85fe2299246782f4e18c12e.mp4
161620	52.378333333	0.0107	0.0036	0.0000	0.0000	0.1626	0.119324148	0.1664	0.4237	195,199,201,665,205,207,209,221,220,214,315,306,300,289,270,330,337	2	35	30	horizontal	video/20210908/db19ec03834ed2ecadf0fa0f45e62dd5.mp4
161621	54.663387096	0.0127	0.0237	0.0003	0.0000	0.1041	0.081436829	0.0887	0.1198	195,199,201,665,205,207,209,221,214,220,315,306,300,290,270,330,337	4	35	30	vertical	video/20210908/03bd1ed30cb17ca434d91d3dea47728f.mp4
161622	140.131000000	0.0000					0.000000000	0.1054		195,257,674,201,241,205,207,209,211,213,317,306,300,265,670,337	4	27	25	vertical	video/20210908/b494ca647375d74d0768b9e4820050bc.mp4
161628	234.165000000	0.0181	0.0328	0.0006	0.0000	0.0909	0.006405740	0.0719	0.0499	195,257,201,241,205,207,209,213,211,317,306,300,265,670,337	4	27	24	vertical	video/20210908/3044ecf0d8e84696cc2b80d29bf39e4b.mp4
161644	151.700526315	0.0138	0.0618	0.0009	0.0000	0.0455	0.042327161	0.1410	0.1134	499,503,505,556,509,511,513,515,517,529,521,634,621,615,580,582,637	4	28	25	vertical	video/20210908/25d92f525ed48cbfb0bbb01fa79bcef4.mp4
161645	110.446226415	0.0145	0.0481	0.0007	0.0000	0.0162	0.053129244	0.0482	0.0443	499,503,505,556,509,511,513,515,517,529,521,634,621,615,580,582,637	2	28	25	horizontal	video/20210908/6cfec4ccfd5807b424bed1e6ccb94026.mp4
161646	109.241428571	0.0127	0.0067	0.0001	0.0000	0.0984	0.047077901	0.1061	0.3119	698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,300,265,268,337	4	36	24	vertical	video/20210908/bb077dc1a5b704ab490a7fc7f7099980.mp4
161647	58.236666666	0.0190	0.0000	0.0000	0.0000		0.000000000	0.1546	0.5213	698,199,201,241,242,665,243,205,231,233,209,221,219,220,317,305,300,265,268,337,330	4	18	30	vertical	video/20210908/661aff8c4edb1ce071a78184cba71526.mp4
161648	34.579215686	0.0176	0.0102	0.0002	0.0000	0.0656	0.040826973	0.1595	0.4265	698,199,201,241,242,243,665,205,231,233,209,221,219,220,317,305,214,300,265,268,328	4	26	25	vertical	video/20210908/d4f19983f19fbf758c873ad078b051aa.mp4
161650	149.626250000	0.0063	0.1589	0.0010	0.0125	0.2161	0.093984177			698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,300,265,268,330,337	4	31	25	vertical	video/20210908/47471cdf67f9481d62d09359545ab2b2.mp4
161651	166.647428571	0.0081	0.1293	0.0010	0.0098	0.1370	0.030174912			698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,265,268,337,300	4	32	25	vertical	video/20210908/a03a6dfebd87ec1c9a9ce52ce58fbe32.mp4
161652	78.165000000	0.0107	0.0074	0.0001	0.0000		0.000000000	0.0105	0.0384	697,356,358,360,362,364,366,368,370,372,471,420,455,424,475	4	23	25	vertical	video/20210908/f37bce79748e23f1c659a1c1356989be.mp4
161654	37.087857142	0.0114	0.0084	0.0001	0.0000		0.000000000	0.0176	0.0370	697,356,358,360,362,364,366,368,370,372,471,420,455,432,475	4	28	25	vertical	video/20210908/949b411543c474b0a6fd70abd2468a2e.mp4
161656	51.057142857	0.0167	0.0000	0.0000	0.0000	0.0625	0.083939564	0.1604	0.4872	698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,300,265,268,330,337	4	26	30	vertical	video/20210908/b0c6ad92031f616bc2ef1a579086de6f.mp4
161657	45.790000000	0.0150	0.0000	0.0000	0.0000		0.000000000	0.1439	0.5172	698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,300,265,268,330	4	28	25	vertical	video/20210908/3b168746c14db0ae360517bea9490687.mp4
161659	57.231111111	0.0140	0.0204	0.0003	0.0000	0.1765	0.046594704	0.1371	0.4010	698,199,201,241,242,243,205,231,233,209,221,219,220,317,305,300,265,268,330	4	27	25	vertical	video/20210908/bb4b9798fe99e377653eb177efd2e061.mp4
161661	112.486875000	0.0202	0.0142	0.0003	0.0000	0.1705	0.063340723	0.2029	0.5833	196,199,201,241,239,242,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	37	24	vertical	video/20210908/08fc51ba224ef5470eee42ae94a9f170.mp4
161662	26.040096774	0.0141	0.0164	0.0002	0.0000	0.0541	0.052028943	0.0855	0.1588	196,199,201,241,242,239,244,205,207,211,209,216,217,214,219,317,305,300,265,270,328,329,330,337	4	36	25	vertical	video/20210908/b88797d3dd16a4e2730248f9fc60c90a.mp4
161663	42.236875000	0.0058	0.0737	0.0004	0.0105	0.2703	0.396079650	0.0231	0.2802	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	47	30	vertical	video/20210908/62e3cfce21bd04f62be47daeab8a31f0.mp4
161664	56.160312500	0.0047	0.0101	0.0000	0.0000	0.1061	0.040063880	0.0154	0.0192	196,199,201,241,242,239,244,205,207,209,211,217,214,216,219,317,305,300,265,270,328,329,330,337	4	35	30	vertical	video/20210908/d0730d203166da60c86a8061ef3107f5.mp4
161665	100.074649122	0.0140	0.0098	0.0001	0.0000	0.0812	0.086602019	0.1786	0.3501	196,199,201,241,242,239,244,205,207,209,211,217,214,216,219,317,305,300,265,270,328,329,330,337	4	47	24	vertical	video/20210908/1031aece113b32ee14db99d6e759a035.mp4
161666	336.536125560	0.0183	0.0207	0.0004	0.0002	0.1044	0.134088311	0.1933	0.2238	196,199,201,241,242,239,244,205,207,209,211,216,217,214,219,317,305,300,265,270,328,329,330,337	4	44	24	vertical	video/20210908/33bde133be5f623845385d5ecb34c357.mp4
161667	127.358430769	0.0064	0.1292	0.0008	0.0185	0.1885	0.097604604	0.0044	0.2600	196,199,201,241,242,239,244,205,207,209,216,217,214,211,219,317,305,300,265,270,328,329,330,337	4	40	24	vertical	video/20210908/9fba40d2b2322946e95b45e887384836.mp4
161672	73.937906976	0.0074	0.0039	0.0000		0.0000	0.000000000			352,356,358,360,362,364,385,384,382,370,372,472,420,456,438,475	2	33	25	horizontal	video/20210908/5ca543503a1589019317948725c8234b.mp4
161674	289.605079365	0.0115	0.0121	0.0001	0.0000	0.0524	0.011630507	0.0529	0.0894	352,356,358,360,362,364,385,384,382,370,372,472,420,456,438,475	4	33	25	vertical	video/20210908/51dc412581b7f66e3aef08cd32b36dc7.mp4
161679	33.627826086	0.0124	0.0134	0.0002		0.0000	0.000000000			352,356,358,360,362,364,387,368,370,372,471,420,456,438,475	2	21	25	horizontal	video/20210908/0f035829bd2e0f0d4dddef10b46933af.mp4
161680	69.615111111	0.0080	0.0020	0.0000	0.0000	0.0308	0.001915293	0.0411	0.0531	352,356,358,360,362,364,387,368,370,372,471,420,456,438,475	4	21	25	vertical	video/20210908/578640261a6916c68e9fd5b6b031c168.mp4
